Date,County,Precip
2018-03,San Francisco,5.38
2018-04,San Francisco,4.12
2018-05,San Francisco,0.05
2018-06,San Francisco,0.0
2018-07,San Francisco,0.0
2018-08,San Francisco,0.01
2018-09,San Francisco,0.03
2018-10,San Francisco,0.31
2018-11,San Francisco,4.22
2018-12,San Francisco,2.38
2019-01,San Francisco,5.57
2019-02,San Francisco,9.46
2019-03,San Francisco,5.21
2019-04,San Francisco,0.47
2019-05,San Francisco,2.51
2019-06,San Francisco,0.0
2019-07,San Francisco,0.0
2019-08,San Francisco,0.0
2019-09,San Francisco,0.12
2019-10,San Francisco,0.0
2019-11,San Francisco,1.44
2019-12,San Francisco,4.78
2020-01,San Francisco,2.45
2020-02,San Francisco,0.0
2020-03,San Francisco,2.28
2020-04,San Francisco,1.18
2020-05,San Francisco,0.62
2020-06,San Francisco,0.0
2020-07,San Francisco,0.03
2020-08,San Francisco,0.06
2020-09,San Francisco,0.0
2020-10,San Francisco,0.01
2020-11,San Francisco,0.64
2020-12,San Francisco,2.17
2021-01,San Francisco,3.16
2021-02,San Francisco,1.76
2021-03,San Francisco,1.86
2021-04,San Francisco,0.11
2021-05,San Francisco,0.01
2021-06,San Francisco,0.01
2021-07,San Francisco,0.01
2021-08,San Francisco,0.02
2021-09,San Francisco,0.03
2021-10,San Francisco,6.56
2013-01,San Joaquin,1.2
2013-02,San Joaquin,0.27
2013-03,San Joaquin,0.9
2013-04,San Joaquin,0.57
2013-05,San Joaquin,0.06
2013-06,San Joaquin,0.12
2013-07,San Joaquin,0.0
2013-08,San Joaquin,0.0
2013-09,San Joaquin,0.44
2013-10,San Joaquin,0.01
2013-11,San Joaquin,1.11
2013-12,San Joaquin,0.38
2014-01,San Joaquin,0.21
2014-02,San Joaquin,2.97
2014-03,San Joaquin,1.89
2014-04,San Joaquin,1.13
2014-05,San Joaquin,0.01
2014-06,San Joaquin,0.01
2014-07,San Joaquin,0.0
2014-08,San Joaquin,0.0
2014-09,San Joaquin,0.42
2014-10,San Joaquin,0.41
2014-11,San Joaquin,1.18
2014-12,San Joaquin,6.17
2015-01,San Joaquin,0.01
2015-02,San Joaquin,1.68
2015-03,San Joaquin,0.25
2015-04,San Joaquin,1.04
2015-05,San Joaquin,0.15
2015-06,San Joaquin,0.1
2015-07,San Joaquin,0.01
2015-08,San Joaquin,0.04
2015-09,San Joaquin,0.01
2015-10,San Joaquin,0.22
2015-11,San Joaquin,1.96
2015-12,San Joaquin,2.22
2016-01,San Joaquin,4.86
2016-02,San Joaquin,0.68
2016-03,San Joaquin,3.75
2016-04,San Joaquin,2.15
2016-05,San Joaquin,0.29
2016-06,San Joaquin,0.0
2016-07,San Joaquin,0.0
2016-08,San Joaquin,0.0
2016-09,San Joaquin,0.0
2016-10,San Joaquin,2.86
2016-11,San Joaquin,1.43
2016-12,San Joaquin,2.31
2017-01,San Joaquin,7.4
2017-02,San Joaquin,5.52
2017-03,San Joaquin,2.01
2017-04,San Joaquin,2.15
2017-05,San Joaquin,0.08
2017-06,San Joaquin,0.06
2017-07,San Joaquin,0.0
2017-08,San Joaquin,0.02
2017-09,San Joaquin,0.01
2017-10,San Joaquin,0.14
2017-11,San Joaquin,1.58
2017-12,San Joaquin,0.11
2018-01,San Joaquin,3.12
2018-02,San Joaquin,0.62
2018-03,San Joaquin,3.01
2018-04,San Joaquin,2.13
2018-05,San Joaquin,0.15
2018-06,San Joaquin,0.0
2018-07,San Joaquin,0.0
2018-08,San Joaquin,0.0
2018-09,San Joaquin,0.0
2018-10,San Joaquin,0.59
2018-11,San Joaquin,2.51
2018-12,San Joaquin,2.22
2019-01,San Joaquin,2.73
2019-02,San Joaquin,5.05
2019-03,San Joaquin,2.9
2019-04,San Joaquin,0.59
2019-05,San Joaquin,2.15
2019-06,San Joaquin,0.0
2019-07,San Joaquin,0.0
2019-08,San Joaquin,0.0
2019-09,San Joaquin,0.22
2019-10,San Joaquin,0.0
2019-11,San Joaquin,0.71
2019-12,San Joaquin,3.25
2020-01,San Joaquin,1.05
2020-02,San Joaquin,0.0
2020-03,San Joaquin,2.0
2020-04,San Joaquin,1.17
2020-05,San Joaquin,0.47
2020-06,San Joaquin,0.0
2020-07,San Joaquin,0.0
2020-08,San Joaquin,0.01
2020-09,San Joaquin,0.0
2020-10,San Joaquin,0.0
2020-11,San Joaquin,0.26
2020-12,San Joaquin,1.64
2021-01,San Joaquin,3.06
2021-02,San Joaquin,0.92
2021-03,San Joaquin,0.98
2021-04,San Joaquin,0.07
2021-05,San Joaquin,0.0
2021-06,San Joaquin,0.0
2021-07,San Joaquin,0.0
2021-08,San Joaquin,0.0
2021-09,San Joaquin,0.02
2021-10,San Joaquin,3.7
2013-01,San Luis Obispo,0.94
2013-02,San Luis Obispo,0.49
2013-03,San Luis Obispo,0.73
2013-04,San Luis Obispo,0.09
2013-05,San Luis Obispo,0.16
2013-06,San Luis Obispo,0.0
2013-07,San Luis Obispo,0.01
2013-08,San Luis Obispo,0.0
2013-09,San Luis Obispo,0.0
2013-10,San Luis Obispo,0.18
2013-11,San Luis Obispo,0.3
2013-12,San Luis Obispo,0.22
2014-01,San Luis Obispo,0.01
2014-02,San Luis Obispo,3.02
2014-03,San Luis Obispo,1.78
2014-04,San Luis Obispo,0.9
2014-05,San Luis Obispo,0.01
2014-06,San Luis Obispo,0.0
2014-07,San Luis Obispo,0.01
2014-08,San Luis Obispo,0.0
2014-09,San Luis Obispo,0.01
2014-10,San Luis Obispo,0.29
2014-11,San Luis Obispo,0.97
2014-12,San Luis Obispo,5.18
2015-01,San Luis Obispo,0.35
2015-02,San Luis Obispo,1.87
2015-03,San Luis Obispo,0.19
2015-04,San Luis Obispo,0.72
2015-05,San Luis Obispo,0.18
2015-06,San Luis Obispo,0.07
2015-07,San Luis Obispo,0.13
2015-08,San Luis Obispo,0.0
2015-09,San Luis Obispo,0.05
2015-10,San Luis Obispo,0.14
2015-11,San Luis Obispo,1.36
2015-12,San Luis Obispo,1.59
2016-01,San Luis Obispo,5.29
2016-02,San Luis Obispo,0.63
2016-03,San Luis Obispo,3.38
2016-04,San Luis Obispo,0.42
2016-05,San Luis Obispo,0.18
2016-06,San Luis Obispo,0.0
2016-07,San Luis Obispo,0.0
2016-08,San Luis Obispo,0.0
2016-09,San Luis Obispo,0.0
2016-10,San Luis Obispo,1.74
2016-11,San Luis Obispo,1.67
2016-12,San Luis Obispo,2.75
2017-01,San Luis Obispo,10.07
2017-02,San Luis Obispo,6.91
2017-03,San Luis Obispo,1.44
2017-04,San Luis Obispo,1.45
2017-05,San Luis Obispo,0.36
2017-06,San Luis Obispo,0.0
2017-07,San Luis Obispo,0.0
2017-08,San Luis Obispo,0.01
2017-09,San Luis Obispo,0.26
2017-10,San Luis Obispo,0.07
2017-11,San Luis Obispo,0.25
2017-12,San Luis Obispo,0.07
2018-01,San Luis Obispo,2.47
2018-02,San Luis Obispo,0.24
2018-03,San Luis Obispo,6.82
2018-04,San Luis Obispo,0.33
2018-05,San Luis Obispo,0.02
2018-06,San Luis Obispo,0.0
2018-07,San Luis Obispo,0.0
2018-08,San Luis Obispo,0.0
2018-09,San Luis Obispo,0.0
2018-10,San Luis Obispo,0.39
2018-11,San Luis Obispo,3.0
2018-12,San Luis Obispo,1.13
2019-01,San Luis Obispo,5.58
2019-02,San Luis Obispo,6.38
2019-03,San Luis Obispo,3.55
2019-04,San Luis Obispo,0.17
2019-05,San Luis Obispo,1.47
2019-06,San Luis Obispo,0.01
2019-07,San Luis Obispo,0.0
2019-08,San Luis Obispo,0.0
2019-09,San Luis Obispo,0.0
2019-10,San Luis Obispo,0.0
2019-11,San Luis Obispo,1.9
2019-12,San Luis Obispo,4.59
2020-01,San Luis Obispo,0.61
2020-02,San Luis Obispo,0.01
2020-03,San Luis Obispo,4.2
2020-04,San Luis Obispo,2.58
2020-05,San Luis Obispo,0.18
2020-06,San Luis Obispo,0.01
2020-07,San Luis Obispo,0.0
2020-08,San Luis Obispo,0.05
2020-09,San Luis Obispo,0.0
2020-10,San Luis Obispo,0.0
2020-11,San Luis Obispo,0.38
2020-12,San Luis Obispo,1.29
2021-01,San Luis Obispo,6.16
2021-02,San Luis Obispo,0.08
2021-03,San Luis Obispo,1.17
2021-04,San Luis Obispo,0.08
2021-05,San Luis Obispo,0.01
2021-06,San Luis Obispo,0.01
2021-07,San Luis Obispo,0.01
2021-08,San Luis Obispo,0.0
2021-09,San Luis Obispo,0.0
2021-10,San Luis Obispo,1.81
2013-01,San Mateo,0.61
2013-02,San Mateo,0.72
2013-03,San Mateo,1.23
2013-04,San Mateo,0.92
2013-05,San Mateo,0.09
2013-06,San Mateo,0.17
2013-07,San Mateo,0.0
2013-08,San Mateo,0.01
2013-09,San Mateo,0.6
2013-10,San Mateo,0.05
2013-11,San Mateo,1.23
2013-12,San Mateo,0.56
2014-01,San Mateo,0.07
2014-02,San Mateo,5.98
2014-03,San Mateo,2.78
2014-04,San Mateo,1.83
2014-05,San Mateo,0.08
2014-06,San Mateo,0.01
2014-07,San Mateo,0.04
2014-08,San Mateo,0.02
2014-09,San Mateo,0.53
2014-10,San Mateo,0.74
2014-11,San Mateo,2.59
2014-12,San Mateo,13.88
2015-01,San Mateo,0.01
2015-02,San Mateo,3.26
2015-03,San Mateo,0.26
2015-04,San Mateo,1.51
2015-05,San Mateo,0.28
2015-06,San Mateo,0.19
2015-07,San Mateo,0.05
2015-08,San Mateo,0.01
2015-09,San Mateo,0.04
2015-10,San Mateo,0.1
2015-11,San Mateo,2.42
2015-12,San Mateo,5.94
2016-01,San Mateo,8.05
2016-02,San Mateo,1.23
2016-03,San Mateo,8.73
2016-04,San Mateo,2.15
2016-05,San Mateo,0.19
2016-06,San Mateo,0.01
2016-07,San Mateo,0.02
2016-08,San Mateo,0.01
2016-09,San Mateo,0.0
2016-10,San Mateo,4.78
2016-11,San Mateo,2.51
2016-12,San Mateo,5.4
2017-01,San Mateo,13.98
2017-02,San Mateo,10.91
2017-03,San Mateo,4.0
2017-04,San Mateo,3.28
2017-05,San Mateo,0.01
2017-06,San Mateo,0.09
2017-07,San Mateo,0.0
2017-08,San Mateo,0.01
2017-09,San Mateo,0.15
2017-10,San Mateo,0.37
2017-11,San Mateo,3.86
2017-12,San Mateo,0.13
2018-01,San Mateo,6.24
2018-02,San Mateo,0.47
2018-03,San Mateo,6.01
2018-04,San Mateo,3.13
2018-05,San Mateo,0.11
2018-06,San Mateo,0.01
2018-07,San Mateo,0.01
2018-08,San Mateo,0.0
2018-09,San Mateo,0.01
2018-10,San Mateo,0.12
2018-11,San Mateo,4.06
2018-12,San Mateo,2.56
2019-01,San Mateo,6.54
2019-02,San Mateo,10.48
2019-03,San Mateo,6.03
2019-04,San Mateo,0.87
2019-05,San Mateo,2.96
2019-06,San Mateo,0.03
2019-07,San Mateo,0.01
2019-08,San Mateo,0.01
2019-09,San Mateo,0.11
2019-10,San Mateo,0.01
2019-11,San Mateo,1.66
2019-12,San Mateo,5.62
2020-01,San Mateo,2.4
2020-02,San Mateo,0.0
2020-03,San Mateo,2.68
2020-04,San Mateo,1.94
2020-05,San Mateo,0.7
2020-06,San Mateo,0.02
2020-07,San Mateo,0.01
2020-08,San Mateo,0.09
2020-09,San Mateo,0.0
2020-10,San Mateo,0.0
2020-11,San Mateo,0.84
2020-12,San Mateo,2.27
2021-01,San Mateo,3.87
2021-02,San Mateo,1.89
2021-03,San Mateo,1.95
2021-04,San Mateo,0.08
2021-05,San Mateo,0.01
2021-06,San Mateo,0.03
2021-07,San Mateo,0.01
2021-08,San Mateo,0.01
2021-09,San Mateo,0.04
2021-10,San Mateo,6.31
2013-01,Santa Barbara,1.18
2013-02,Santa Barbara,0.54
2013-03,Santa Barbara,0.89
2013-04,Santa Barbara,0.08
2013-05,Santa Barbara,0.13
2013-06,Santa Barbara,0.01
2013-07,Santa Barbara,0.03
2013-08,Santa Barbara,0.0
2013-09,Santa Barbara,0.0
2013-10,Santa Barbara,0.2
2013-11,Santa Barbara,0.68
2013-12,Santa Barbara,0.2
2014-01,Santa Barbara,0.02
2014-02,Santa Barbara,3.48
2014-03,Santa Barbara,2.04
2014-04,Santa Barbara,0.64
2014-05,Santa Barbara,0.04
2014-06,Santa Barbara,0.0
2014-07,Santa Barbara,0.01
2014-08,Santa Barbara,0.01
2014-09,Santa Barbara,0.0
2014-10,Santa Barbara,0.36
2014-11,Santa Barbara,1.0
2014-12,Santa Barbara,5.61
2015-01,Santa Barbara,0.95
2015-02,Santa Barbara,0.7
2015-03,Santa Barbara,0.31
2015-04,Santa Barbara,0.37
2015-05,Santa Barbara,0.33
2015-06,Santa Barbara,0.21
2015-07,Santa Barbara,0.14
2015-08,Santa Barbara,0.0
2015-09,Santa Barbara,0.1
2015-10,Santa Barbara,0.18
2015-11,Santa Barbara,0.73
2015-12,Santa Barbara,1.03
2016-01,Santa Barbara,5.22
2016-02,Santa Barbara,0.91
2016-03,Santa Barbara,2.95
2016-04,Santa Barbara,0.63
2016-05,Santa Barbara,0.35
2016-06,Santa Barbara,0.0
2016-07,Santa Barbara,0.0
2016-08,Santa Barbara,0.0
2016-09,Santa Barbara,0.0
2016-10,Santa Barbara,1.11
2016-11,Santa Barbara,1.51
2016-12,Santa Barbara,3.31
2017-01,Santa Barbara,8.75
2017-02,Santa Barbara,9.26
2017-03,Santa Barbara,0.95
2017-04,Santa Barbara,0.58
2017-05,Santa Barbara,0.39
2017-06,Santa Barbara,0.0
2017-07,Santa Barbara,0.01
2017-08,Santa Barbara,0.01
2017-09,Santa Barbara,0.44
2017-10,Santa Barbara,0.03
2017-11,Santa Barbara,0.08
2017-12,Santa Barbara,0.02
2018-01,Santa Barbara,2.75
2018-02,Santa Barbara,0.18
2018-03,Santa Barbara,5.45
2018-04,Santa Barbara,0.19
2018-05,Santa Barbara,0.14
2018-06,Santa Barbara,0.01
2018-07,Santa Barbara,0.0
2018-08,Santa Barbara,0.0
2018-09,Santa Barbara,0.0
2018-10,Santa Barbara,0.54
2018-11,Santa Barbara,2.29
2018-12,Santa Barbara,1.17
2019-01,Santa Barbara,7.52
2019-02,Santa Barbara,6.68
2019-03,Santa Barbara,3.5
2019-04,Santa Barbara,0.18
2019-05,Santa Barbara,1.59
2019-06,Santa Barbara,0.01
2019-07,Santa Barbara,0.0
2019-08,Santa Barbara,0.01
2019-09,Santa Barbara,0.0
2019-10,Santa Barbara,0.0
2019-11,Santa Barbara,2.19
2019-12,Santa Barbara,4.97
2020-01,Santa Barbara,0.63
2020-02,Santa Barbara,0.03
2020-03,Santa Barbara,4.93
2020-04,Santa Barbara,3.58
2020-05,Santa Barbara,0.08
2020-06,Santa Barbara,0.02
2020-07,Santa Barbara,0.0
2020-08,Santa Barbara,0.01
2020-09,Santa Barbara,0.0
2020-10,Santa Barbara,0.0
2020-11,Santa Barbara,0.22
2020-12,Santa Barbara,1.84
2021-01,Santa Barbara,5.63
2021-02,Santa Barbara,0.1
2021-03,Santa Barbara,1.23
2021-04,Santa Barbara,0.1
2021-05,Santa Barbara,0.01
2021-06,Santa Barbara,0.0
2021-07,Santa Barbara,0.02
2021-08,Santa Barbara,0.0
2021-09,Santa Barbara,0.0
2021-10,Santa Barbara,1.58
2013-01,Santa Clara,0.98
2013-02,Santa Clara,0.54
2013-03,Santa Clara,0.99
2013-04,Santa Clara,0.68
2013-05,Santa Clara,0.03
2013-06,Santa Clara,0.04
2013-07,Santa Clara,0.0
2013-08,Santa Clara,0.02
2013-09,Santa Clara,0.39
2013-10,Santa Clara,0.04
2013-11,Santa Clara,0.9
2013-12,Santa Clara,0.51
2014-01,Santa Clara,0.2
2014-02,Santa Clara,4.6
2014-03,Santa Clara,2.56
2014-04,Santa Clara,1.7
2014-05,Santa Clara,0.04
2014-06,Santa Clara,0.01
2014-07,Santa Clara,0.01
2014-08,Santa Clara,0.01
2014-09,Santa Clara,0.4
2014-10,Santa Clara,0.75
2014-11,Santa Clara,2.49
2014-12,Santa Clara,11.62
2015-01,Santa Clara,0.01
2015-02,Santa Clara,2.87
2015-03,Santa Clara,0.4
2015-04,Santa Clara,1.28
2015-05,Santa Clara,0.57
2015-06,Santa Clara,0.07
2015-07,Santa Clara,0.02
2015-08,Santa Clara,0.1
2015-09,Santa Clara,0.01
2015-10,Santa Clara,0.28
2015-11,Santa Clara,3.33
2015-12,Santa Clara,4.79
2016-01,Santa Clara,7.73
2016-02,Santa Clara,1.24
2016-03,Santa Clara,7.73
2016-04,Santa Clara,2.14
2016-05,Santa Clara,0.36
2016-06,Santa Clara,0.0
2016-07,Santa Clara,0.01
2016-08,Santa Clara,0.02
2016-09,Santa Clara,0.0
2016-10,Santa Clara,3.96
2016-11,Santa Clara,2.26
2016-12,Santa Clara,4.19
2017-01,Santa Clara,12.68
2017-02,Santa Clara,9.68
2017-03,Santa Clara,3.23
2017-04,Santa Clara,2.79
2017-05,Santa Clara,0.06
2017-06,Santa Clara,0.08
2017-07,Santa Clara,0.0
2017-08,Santa Clara,0.0
2017-09,Santa Clara,0.1
2017-10,Santa Clara,0.22
2017-11,Santa Clara,2.55
2017-12,Santa Clara,0.14
2018-01,Santa Clara,4.74
2018-02,Santa Clara,0.51
2018-03,Santa Clara,6.01
2018-04,Santa Clara,2.68
2018-05,Santa Clara,0.06
2018-06,Santa Clara,0.0
2018-07,Santa Clara,0.01
2018-08,Santa Clara,0.0
2018-09,Santa Clara,0.0
2018-10,Santa Clara,0.1
2018-11,Santa Clara,4.09
2018-12,Santa Clara,2.9
2019-01,Santa Clara,5.45
2019-02,Santa Clara,9.47
2019-03,Santa Clara,5.81
2019-04,Santa Clara,0.74
2019-05,Santa Clara,2.77
2019-06,Santa Clara,0.02
2019-07,Santa Clara,0.02
2019-08,Santa Clara,0.01
2019-09,Santa Clara,0.09
2019-10,Santa Clara,0.01
2019-11,Santa Clara,1.46
2019-12,Santa Clara,6.32
2020-01,Santa Clara,2.19
2020-02,Santa Clara,0.0
2020-03,Santa Clara,4.32
2020-04,Santa Clara,2.32
2020-05,Santa Clara,0.88
2020-06,Santa Clara,0.01
2020-07,Santa Clara,0.0
2020-08,Santa Clara,0.03
2020-09,Santa Clara,0.0
2020-10,Santa Clara,0.0
2020-11,Santa Clara,0.6
2020-12,Santa Clara,2.12
2021-01,Santa Clara,4.75
2021-02,Santa Clara,1.13
2021-03,Santa Clara,2.07
2021-04,Santa Clara,0.15
2021-05,Santa Clara,0.0
2021-06,Santa Clara,0.0
2021-07,Santa Clara,0.01
2021-08,Santa Clara,0.01
2021-09,Santa Clara,0.02
2021-10,Santa Clara,4.73
2013-01,Santa Cruz,1.01
2013-02,Santa Cruz,0.56
2013-03,Santa Cruz,1.49
2013-04,Santa Cruz,0.94
2013-05,Santa Cruz,0.03
2013-06,Santa Cruz,0.09
2013-07,Santa Cruz,0.03
2013-08,Santa Cruz,0.01
2013-09,Santa Cruz,0.3
2013-10,Santa Cruz,0.11
2013-11,Santa Cruz,0.89
2013-12,Santa Cruz,0.61
2014-01,Santa Cruz,0.08
2014-02,Santa Cruz,7.44
2014-03,Santa Cruz,3.71
2014-04,Santa Cruz,1.66
2014-05,Santa Cruz,0.05
2014-06,Santa Cruz,0.01
2014-07,Santa Cruz,0.08
2014-08,Santa Cruz,0.01
2014-09,Santa Cruz,0.75
2014-10,Santa Cruz,0.83
2014-11,Santa Cruz,3.91
2014-12,Santa Cruz,14.98
2015-01,Santa Cruz,0.0
2015-02,Santa Cruz,3.65
2015-03,Santa Cruz,0.52
2015-04,Santa Cruz,1.85
2015-05,Santa Cruz,0.29
2015-06,Santa Cruz,0.06
2015-07,Santa Cruz,0.06
2015-08,Santa Cruz,0.06
2015-09,Santa Cruz,0.02
2015-10,Santa Cruz,0.1
2015-11,Santa Cruz,3.77
2015-12,Santa Cruz,6.64
2016-01,Santa Cruz,11.48
2016-02,Santa Cruz,1.16
2016-03,Santa Cruz,10.33
2016-04,Santa Cruz,1.68
2016-05,Santa Cruz,0.25
2016-06,Santa Cruz,0.0
2016-07,Santa Cruz,0.02
2016-08,Santa Cruz,0.03
2016-09,Santa Cruz,0.01
2016-10,Santa Cruz,5.4
2016-11,Santa Cruz,3.05
2016-12,Santa Cruz,7.03
2017-01,Santa Cruz,19.27
2017-02,Santa Cruz,14.61
2017-03,Santa Cruz,5.03
2017-04,Santa Cruz,4.06
2017-05,Santa Cruz,0.05
2017-06,Santa Cruz,0.09
2017-07,Santa Cruz,0.0
2017-08,Santa Cruz,0.01
2017-09,Santa Cruz,0.09
2017-10,Santa Cruz,0.21
2017-11,Santa Cruz,4.05
2017-12,Santa Cruz,0.16
2018-01,Santa Cruz,6.08
2018-02,Santa Cruz,0.36
2018-03,Santa Cruz,8.63
2018-04,Santa Cruz,3.17
2018-05,Santa Cruz,0.08
2018-06,Santa Cruz,0.02
2018-07,Santa Cruz,0.02
2018-08,Santa Cruz,0.0
2018-09,Santa Cruz,0.0
2018-10,Santa Cruz,0.08
2018-11,Santa Cruz,5.08
2018-12,Santa Cruz,3.81
2019-01,Santa Cruz,8.87
2019-02,Santa Cruz,12.83
2019-03,Santa Cruz,7.73
2019-04,Santa Cruz,0.87
2019-05,Santa Cruz,3.52
2019-06,Santa Cruz,0.05
2019-07,Santa Cruz,0.05
2019-08,Santa Cruz,0.02
2019-09,Santa Cruz,0.11
2019-10,Santa Cruz,0.0
2019-11,Santa Cruz,2.14
2019-12,Santa Cruz,10.05
2020-01,Santa Cruz,2.78
2020-02,Santa Cruz,0.02
2020-03,Santa Cruz,3.49
2020-04,Santa Cruz,3.02
2020-05,Santa Cruz,0.99
2020-06,Santa Cruz,0.02
2020-07,Santa Cruz,0.02
2020-08,Santa Cruz,0.05
2020-09,Santa Cruz,0.0
2020-10,Santa Cruz,0.0
2020-11,Santa Cruz,1.45
2020-12,Santa Cruz,2.67
2021-01,Santa Cruz,7.42
2021-02,Santa Cruz,1.46
2021-03,Santa Cruz,2.85
2021-04,Santa Cruz,0.09
2021-05,Santa Cruz,0.01
2021-06,Santa Cruz,0.02
2021-07,Santa Cruz,0.02
2021-08,Santa Cruz,0.01
2021-09,Santa Cruz,0.01
2021-10,Santa Cruz,5.78
2013-01,Shasta,1.43
2013-02,Shasta,0.8
2013-03,Shasta,3.15
2013-04,Shasta,1.87
2013-05,Shasta,1.32
2013-06,Shasta,1.95
2013-07,Shasta,0.22
2013-08,Shasta,0.16
2013-09,Shasta,1.47
2013-10,Shasta,0.33
2013-11,Shasta,1.71
2013-12,Shasta,0.36
2014-01,Shasta,0.64
2014-02,Shasta,8.78
2014-03,Shasta,8.91
2014-04,Shasta,1.46
2014-05,Shasta,0.46
2014-06,Shasta,0.1
2014-07,Shasta,0.1
2014-08,Shasta,0.33
2014-09,Shasta,1.8
2014-10,Shasta,3.51
2014-11,Shasta,4.24
2014-12,Shasta,14.19
2015-01,Shasta,0.67
2015-02,Shasta,6.57
2015-03,Shasta,1.5
2015-04,Shasta,1.64
2015-05,Shasta,1.5
2015-06,Shasta,0.57
2015-07,Shasta,0.46
2015-08,Shasta,0.03
2015-09,Shasta,0.71
2015-10,Shasta,0.88
2015-11,Shasta,2.54
2015-12,Shasta,10.58
2016-01,Shasta,13.62
2016-02,Shasta,2.58
2016-03,Shasta,11.39
2016-04,Shasta,2.01
2016-05,Shasta,2.2
2016-06,Shasta,1.67
2016-07,Shasta,0.01
2016-08,Shasta,0.01
2016-09,Shasta,0.01
2016-10,Shasta,9.56
2016-11,Shasta,5.82
2016-12,Shasta,8.33
2017-01,Shasta,14.71
2017-02,Shasta,13.88
2017-03,Shasta,6.09
2017-04,Shasta,6.67
2017-05,Shasta,0.48
2017-06,Shasta,0.77
2017-07,Shasta,0.0
2017-08,Shasta,0.11
2017-09,Shasta,0.44
2017-10,Shasta,0.81
2017-11,Shasta,8.48
2017-12,Shasta,0.51
2018-01,Shasta,5.62
2018-02,Shasta,0.41
2018-03,Shasta,7.9
2018-04,Shasta,5.39
2018-05,Shasta,1.57
2018-06,Shasta,0.12
2018-07,Shasta,0.05
2018-08,Shasta,0.0
2018-09,Shasta,0.05
2018-10,Shasta,1.19
2018-11,Shasta,6.0
2018-12,Shasta,5.83
2019-01,Shasta,9.06
2019-02,Shasta,14.17
2019-03,Shasta,10.09
2019-04,Shasta,4.1
2019-05,Shasta,5.23
2019-06,Shasta,0.16
2019-07,Shasta,0.0
2019-08,Shasta,0.72
2019-09,Shasta,1.27
2019-10,Shasta,0.28
2019-11,Shasta,1.44
2019-12,Shasta,8.32
2020-01,Shasta,5.45
2020-02,Shasta,0.03
2020-03,Shasta,5.73
2020-04,Shasta,1.48
2020-05,Shasta,4.16
2020-06,Shasta,0.31
2020-07,Shasta,0.07
2020-08,Shasta,0.26
2020-09,Shasta,0.0
2020-10,Shasta,0.04
2020-11,Shasta,2.46
2020-12,Shasta,3.31
2021-01,Shasta,5.55
2021-02,Shasta,3.39
2021-03,Shasta,3.4
2021-04,Shasta,0.79
2021-05,Shasta,0.16
2021-06,Shasta,0.05
2021-07,Shasta,0.03
2021-08,Shasta,0.0
2021-09,Shasta,0.74
2021-10,Shasta,7.32
2013-01,Sierra,1.0
2013-02,Sierra,0.5
2013-03,Sierra,2.62
2013-04,Sierra,1.14
2013-05,Sierra,1.36
2013-06,Sierra,1.15
2013-07,Sierra,0.22
2013-08,Sierra,0.17
2013-09,Sierra,2.13
2013-10,Sierra,0.84
2013-11,Sierra,1.28
2013-12,Sierra,1.16
2014-01,Sierra,1.86
2014-02,Sierra,10.29
2014-03,Sierra,6.95
2014-04,Sierra,2.0
2014-05,Sierra,1.22
2014-06,Sierra,0.0
2014-07,Sierra,0.58
2014-08,Sierra,1.37
2014-09,Sierra,1.16
2014-10,Sierra,2.03
2014-11,Sierra,3.59
2014-12,Sierra,10.83
2015-01,Sierra,0.11
2015-02,Sierra,6.91
2015-03,Sierra,0.88
2015-04,Sierra,2.6
2015-05,Sierra,2.09
2015-06,Sierra,0.76
2015-07,Sierra,0.99
2015-08,Sierra,0.18
2015-09,Sierra,0.24
2015-10,Sierra,1.81
2015-11,Sierra,4.64
2015-12,Sierra,9.88
2016-01,Sierra,12.28
2016-02,Sierra,2.38
2016-03,Sierra,13.34
2016-04,Sierra,3.17
2016-05,Sierra,2.49
2016-06,Sierra,0.25
2016-07,Sierra,0.0
2016-08,Sierra,0.08
2016-09,Sierra,0.05
2016-10,Sierra,11.85
2016-11,Sierra,4.13
2016-12,Sierra,10.55
2017-01,Sierra,25.17
2017-02,Sierra,22.8
2017-03,Sierra,6.05
2017-04,Sierra,9.47
2017-05,Sierra,1.02
2017-06,Sierra,0.64
2017-07,Sierra,0.04
2017-08,Sierra,0.34
2017-09,Sierra,1.27
2017-10,Sierra,0.87
2017-11,Sierra,11.69
2017-12,Sierra,0.84
2018-01,Sierra,6.15
2018-02,Sierra,1.77
2018-03,Sierra,13.82
2018-04,Sierra,4.53
2018-05,Sierra,2.84
2018-06,Sierra,0.31
2018-07,Sierra,0.28
2018-08,Sierra,0.0
2018-09,Sierra,0.02
2018-10,Sierra,0.74
2018-11,Sierra,5.56
2018-12,Sierra,3.25
2019-01,Sierra,12.0
2019-02,Sierra,19.94
2019-03,Sierra,7.11
2019-04,Sierra,3.19
2019-05,Sierra,5.11
2019-06,Sierra,0.54
2019-07,Sierra,0.11
2019-08,Sierra,0.04
2019-09,Sierra,2.29
2019-10,Sierra,0.16
2019-11,Sierra,2.52
2019-12,Sierra,7.81
2020-01,Sierra,3.66
2020-02,Sierra,0.23
2020-03,Sierra,5.82
2020-04,Sierra,3.0
2020-05,Sierra,3.07
2020-06,Sierra,0.33
2020-07,Sierra,0.2
2020-08,Sierra,0.12
2020-09,Sierra,0.02
2020-10,Sierra,0.02
2020-11,Sierra,3.98
2020-12,Sierra,3.88
