MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20210202,06099,Stanislaus County,CA,0.00,0.00,96.50,3.50,0.00,0.00,2021-02-02,2021-02-08,2
20210126,06099,Stanislaus County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,06099,Stanislaus County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,06099,Stanislaus County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,06099,Stanislaus County,CA,0.00,0.00,1.86,98.14,0.00,0.00,2021-01-05,2021-01-11,2
20201229,06099,Stanislaus County,CA,0.00,0.00,1.86,98.14,0.00,0.00,2020-12-29,2021-01-04,2
20201222,06099,Stanislaus County,CA,0.00,0.00,1.86,98.14,0.00,0.00,2020-12-22,2020-12-28,2
20201215,06099,Stanislaus County,CA,0.00,0.00,1.86,98.14,0.00,0.00,2020-12-15,2020-12-21,2
20201208,06099,Stanislaus County,CA,0.00,0.00,1.59,98.41,0.00,0.00,2020-12-08,2020-12-14,2
20201201,06099,Stanislaus County,CA,0.00,0.00,1.59,98.41,0.00,0.00,2020-12-01,2020-12-07,2
20201124,06099,Stanislaus County,CA,0.00,0.00,1.59,98.41,0.00,0.00,2020-11-24,2020-11-30,2
20201117,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-11-17,2020-11-23,2
20201110,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-11-10,2020-11-16,2
20201103,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-11-03,2020-11-09,2
20201027,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-10-27,2020-11-02,2
20201020,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-10-20,2020-10-26,2
20201013,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-10-13,2020-10-19,2
20201006,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-10-06,2020-10-12,2
20200929,06099,Stanislaus County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-09-29,2020-10-05,2
20200922,06099,Stanislaus County,CA,0.00,15.98,84.02,0.00,0.00,0.00,2020-09-22,2020-09-28,2
20200915,06099,Stanislaus County,CA,0.00,15.98,84.02,0.00,0.00,0.00,2020-09-15,2020-09-21,2
20200908,06099,Stanislaus County,CA,0.00,15.98,84.02,0.00,0.00,0.00,2020-09-08,2020-09-14,2
20200901,06099,Stanislaus County,CA,0.00,17.04,82.96,0.00,0.00,0.00,2020-09-01,2020-09-07,2
20200825,06099,Stanislaus County,CA,0.00,17.04,82.96,0.00,0.00,0.00,2020-08-25,2020-08-31,2
20200818,06099,Stanislaus County,CA,0.00,17.56,82.44,0.00,0.00,0.00,2020-08-18,2020-08-24,2
20200811,06099,Stanislaus County,CA,0.00,17.56,82.44,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,06099,Stanislaus County,CA,0.00,17.75,82.25,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,06099,Stanislaus County,CA,0.00,17.75,82.25,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,06099,Stanislaus County,CA,0.00,17.71,82.29,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,06099,Stanislaus County,CA,0.00,17.71,82.29,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,06099,Stanislaus County,CA,0.00,18.57,81.43,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,06099,Stanislaus County,CA,0.00,18.57,81.43,0.00,0.00,0.00,2020-06-30,2020-07-06,2
20200623,06099,Stanislaus County,CA,0.00,18.57,81.43,0.00,0.00,0.00,2020-06-23,2020-06-29,2
20200616,06099,Stanislaus County,CA,0.00,18.57,81.43,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,06099,Stanislaus County,CA,0.00,18.57,81.43,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,06099,Stanislaus County,CA,0.00,16.34,83.66,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,06099,Stanislaus County,CA,0.00,16.34,83.66,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,06099,Stanislaus County,CA,0.00,16.34,83.66,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,06099,Stanislaus County,CA,0.00,16.34,83.66,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,06099,Stanislaus County,CA,0.00,26.96,73.04,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,06099,Stanislaus County,CA,0.00,26.96,73.04,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,06099,Stanislaus County,CA,0.00,26.96,73.04,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,06099,Stanislaus County,CA,0.00,26.96,73.04,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,06099,Stanislaus County,CA,0.00,26.96,73.04,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,06099,Stanislaus County,CA,0.00,26.96,73.04,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,06099,Stanislaus County,CA,0.00,26.96,73.04,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,06099,Stanislaus County,CA,0.00,22.82,77.18,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,06099,Stanislaus County,CA,0.00,22.82,77.18,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,06099,Stanislaus County,CA,0.00,63.94,36.06,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,06099,Stanislaus County,CA,0.00,64.76,35.24,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,06099,Stanislaus County,CA,33.86,66.14,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,06099,Stanislaus County,CA,33.86,66.14,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,06099,Stanislaus County,CA,35.67,64.33,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,06099,Stanislaus County,CA,35.67,64.33,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,06099,Stanislaus County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,06099,Stanislaus County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,06099,Stanislaus County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,06099,Stanislaus County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,2
20191105,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,2
20191029,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,06099,Stanislaus County,CA,99.94,0.06,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,06099,Stanislaus County,CA,99.94,0.06,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,06099,Stanislaus County,CA,31.06,68.94,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,06099,Stanislaus County,CA,0.00,31.38,68.62,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,06099,Stanislaus County,CA,0.00,31.38,68.62,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,06099,Stanislaus County,CA,0.00,31.38,68.62,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,06099,Stanislaus County,CA,0.00,31.38,68.62,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,06099,Stanislaus County,CA,0.00,31.38,68.62,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,06099,Stanislaus County,CA,0.00,31.38,68.62,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,06099,Stanislaus County,CA,0.00,31.38,68.62,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,06099,Stanislaus County,CA,0.00,24.26,75.74,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,06099,Stanislaus County,CA,0.00,0.13,99.87,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,06099,Stanislaus County,CA,0.00,0.13,99.87,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,06099,Stanislaus County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,06099,Stanislaus County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,06099,Stanislaus County,CA,18.12,81.88,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,06099,Stanislaus County,CA,17.82,82.18,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,06099,Stanislaus County,CA,17.82,82.18,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,06099,Stanislaus County,CA,17.82,82.18,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,06099,Stanislaus County,CA,18.77,81.23,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,06099,Stanislaus County,CA,18.77,81.23,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,06099,Stanislaus County,CA,18.77,81.23,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,06099,Stanislaus County,CA,18.77,81.23,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,06099,Stanislaus County,CA,18.33,81.67,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,06099,Stanislaus County,CA,23.48,76.52,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,06099,Stanislaus County,CA,23.87,76.13,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,06099,Stanislaus County,CA,23.87,76.13,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,06099,Stanislaus County,CA,23.87,76.13,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,06099,Stanislaus County,CA,23.87,76.13,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,06099,Stanislaus County,CA,22.78,77.22,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,06099,Stanislaus County,CA,22.79,77.21,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,06099,Stanislaus County,CA,27.07,72.93,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,06099,Stanislaus County,CA,27.07,72.93,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,06099,Stanislaus County,CA,27.07,72.93,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,06099,Stanislaus County,CA,27.07,72.93,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,06099,Stanislaus County,CA,0.00,56.70,43.30,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,06099,Stanislaus County,CA,0.00,57.78,42.22,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,06099,Stanislaus County,CA,0.00,96.98,3.02,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,06099,Stanislaus County,CA,0.00,96.98,3.02,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,06099,Stanislaus County,CA,0.00,96.98,3.02,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,06099,Stanislaus County,CA,0.00,96.98,3.02,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,06099,Stanislaus County,CA,0.00,96.98,3.02,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,06099,Stanislaus County,CA,24.03,75.97,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,06099,Stanislaus County,CA,24.57,75.43,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,06099,Stanislaus County,CA,52.18,47.82,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,06099,Stanislaus County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,06099,Stanislaus County,CA,19.07,80.93,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,06099,Stanislaus County,CA,11.26,88.74,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,06099,Stanislaus County,CA,0.00,11.26,88.74,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,06099,Stanislaus County,CA,0.00,11.26,88.74,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,06099,Stanislaus County,CA,0.00,11.26,88.74,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,06099,Stanislaus County,CA,0.00,0.00,11.56,88.44,0.00,0.00,2017-01-17,2017-01-23,2
20170110,06099,Stanislaus County,CA,0.00,0.00,11.38,88.62,0.00,0.00,2017-01-10,2017-01-16,2
20170103,06099,Stanislaus County,CA,0.00,0.00,0.00,11.52,88.48,0.00,2017-01-03,2017-01-09,2
20161227,06099,Stanislaus County,CA,0.00,0.00,0.00,11.52,88.48,0.00,2016-12-27,2017-01-02,2
20161220,06099,Stanislaus County,CA,0.00,0.00,0.00,11.52,88.48,0.00,2016-12-20,2016-12-26,2
20161213,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-12-13,2016-12-19,2
20161206,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-12-06,2016-12-12,2
20161129,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-11-29,2016-12-05,2
20161122,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-11-22,2016-11-28,2
20161115,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-11-15,2016-11-21,2
20161108,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-11-08,2016-11-14,2
20161101,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-11-01,2016-11-07,2
20161025,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-10-25,2016-10-31,2
20161018,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-10-18,2016-10-24,2
20161011,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-10-11,2016-10-17,2
20161004,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-10-04,2016-10-10,2
20160927,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-09-27,2016-10-03,2
20160920,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-09-20,2016-09-26,2
20160913,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-09-13,2016-09-19,2
20160906,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-09-06,2016-09-12,2
20160830,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-08-30,2016-09-05,2
20160823,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-08-23,2016-08-29,2
20160816,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-08-16,2016-08-22,2
20160809,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-08-09,2016-08-15,2
20160802,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-08-02,2016-08-08,2
20160726,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-07-26,2016-08-01,2
20160719,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-07-19,2016-07-25,2
20160712,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-07-12,2016-07-18,2
20160705,06099,Stanislaus County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2016-07-05,2016-07-11,2
